,AAPL,AAPL,AAPL,AAPL,AAPL,ADBE,ADBE,ADBE,ADBE,ADBE,CRM,CRM,CRM,CRM,CRM,CSCO,CSCO,CSCO,CSCO,CSCO,FTEC,FTEC,FTEC,FTEC,FTEC,INTC,INTC,INTC,INTC,INTC,MA,MA,MA,MA,MA,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,PYPL,PYPL,PYPL,PYPL,PYPL,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 00:00:00-05:00,135.83,136.74,130.21,131.83,162479747.0,462.17,465.0,455.11,459.16,2480927.0,224.66,228.79,223.0301,225.38,4011345.0,44.85,45.37,44.48,44.58,12764319.0,105.89,106.1088,103.1806,103.8,485325.0,55.98,57.16,55.355,55.48,23206054.0,323.8,325.68,314.14,316.51,5404176.0,235.99,238.02,231.35,231.81,35216615.0,523.0,533.39,516.4602,519.03,6135774.0,238.65,240.87,232.66,234.455,8302249.0,197.82,203.05,192.81,193.32,15049034.0
2021-02-01 00:00:00-05:00,133.75,135.38,130.93,134.1,96660055.0,462.28,474.8,459.82,469.65,2195921.0,227.21,229.9,224.745,228.57,4906964.0,44.92,45.625,44.66,45.39,14398911.0,104.99,106.82,104.25,106.4,305635.0,55.95,57.39,55.71,56.68,23237644.0,320.91,323.52,317.58,321.56,4513690.0,235.06,242.5,232.43,239.59,28891229.0,522.1335,530.83,516.11,529.48,4754048.0,238.37,244.14,235.4,241.76,6408491.0,195.14,199.21,195.02,198.36,11330253.0
2021-02-02 00:00:00-05:00,135.73,136.31,134.61,134.98,73079171.0,473.65,487.37,472.55,484.92,2759363.0,231.47,235.95,231.38,234.02,6514632.0,45.52,45.94,45.43,45.82,13268742.0,107.54,108.32,107.3401,108.015,234554.0,57.19,58.28,56.88,57.99,20741185.0,323.45,336.16,323.45,334.37,5005055.0,241.3,242.31,238.69,239.48,22111183.0,535.95,542.88,531.4199,542.28,4953201.0,243.61,250.19,240.53,249.2,6260642.0,200.85,204.35,200.0,202.54,10485113.0
2021-02-03 00:00:00-05:00,135.76,135.77,133.61,133.9,76952077.0,487.09,488.85,479.17,482.18,1721063.0,235.0,236.0,232.26,234.75,4780037.0,45.75,46.16,45.54,45.75,10646403.0,108.52,108.5398,107.37,107.72,265446.0,57.8943,58.33,57.38,57.69,18015429.0,333.84,336.0,331.07,332.89,3025851.0,239.57,245.09,239.26,242.94,23166496.0,545.44,557.27,540.66,541.12,5733333.0,253.96,254.315,247.39,251.9,10063326.0,203.07,203.51,200.98,201.38,9081514.0
2021-02-04 00:00:00-05:00,136.3,137.4,134.59,137.4,71745898.0,484.2196,489.88,481.92,489.69,1788548.0,235.52,238.23,235.47,237.98,4414749.0,45.87,47.32,45.77,47.26,19079297.0,108.23,109.46,108.0,109.46,237622.0,57.61,58.88,57.19,58.8,23281133.0,335.37,343.25,335.06,340.98,3517193.0,242.66,243.2399,240.37,241.9,21079857.0,541.24,546.94,533.5145,546.57,4496185.0,265.34,274.94,260.85,270.625,22548571.0,203.24,209.68,203.1,209.29,11248441.0
2021-02-05 00:00:00-05:00,137.35,137.42,135.86,136.77,69111348.0,490.92,495.1,488.0,492.06,1422892.0,239.15,239.36,236.41,238.88,4128321.0,47.57,48.34,47.5,48.08,22250602.0,109.91,109.91,109.159,109.54,257062.0,59.0,59.08,58.12,58.14,17739800.0,342.52,344.33,337.39,338.75,2681087.0,242.23,243.28,240.42,242.2,14826950.0,549.0,549.49,541.83,543.401,3694387.0,268.61,270.0,264.71,269.44,6844004.0,209.98,210.13,208.66,208.78,8972375.0
2021-02-08 00:00:00-05:00,136.03,136.96,134.92,136.9007,63184550.0,494.26,497.86,489.21,493.84,1508708.0,239.51,241.11,237.13,238.96,3934027.0,48.56,49.34,48.56,48.95,21295015.0,110.0,110.8,109.961,110.78,218825.0,58.375,59.22,57.95,59.2,20512866.0,340.0,341.49,335.53,337.03,2412810.0,243.15,243.68,240.81,242.47,14525276.0,549.0886,578.95,549.0886,577.51,10059382.0,276.88,282.6989,274.6235,282.38,8766130.0,210.0,210.65,205.91,206.87,7772410.0
2021-02-09 00:00:00-05:00,136.62,137.877,135.85,136.0,70140432.0,495.0,497.95,492.01,496.05,1136830.0,239.56,240.08,236.2366,236.78,4569478.0,48.766,48.8317,48.41,48.44,18833877.0,110.52,111.185,110.4612,110.77,177462.0,58.77,59.31,57.935,58.78,24615765.0,335.95,336.22,330.0,333.55,2805013.0,241.87,244.76,241.38,243.8,20027383.0,573.625,583.33,568.9,570.25,6769489.0,280.38,286.89,276.51,284.2,7538319.0,205.76,207.63,203.7,206.52,6721543.0
2021-02-10 00:00:00-05:00,136.48,136.99,134.4,135.36,66856066.0,499.17,499.9874,490.27,492.68,1426769.0,237.45,238.22,233.96,236.73,5044321.0,46.15,47.41,45.83,47.22,40914635.0,111.19,111.43,109.6801,110.56,219049.0,59.3,59.42,58.12,58.8817,13916256.0,335.0,335.47,332.25,334.32,3942266.0,245.0,245.92,240.89,242.81,18932499.0,578.53,596.2,573.655,590.57,11455357.0,285.1,286.08,278.401,283.18,8328944.0,207.97,207.97,205.94,206.44,7915252.0
2021-02-11 00:00:00-05:00,135.9,136.39,133.77,135.12,59377028.0,494.53,497.0,491.08,496.89,1341870.0,238.93,242.89,238.58,241.2,5750016.0,47.349,47.91,47.1978,47.57,16237688.0,111.18,111.8474,110.9626,111.84,223686.0,59.095,60.99,58.86,60.66,24898331.0,345.5,349.59,340.25,343.06,4854885.0,244.78,245.15,242.15,244.52,12633636.0,599.21,610.89,597.0,610.21,10664620.0,287.33,302.1,281.6,284.91,20288517.0,207.33,211.59,207.19,210.74,7579637.0
2021-02-12 00:00:00-05:00,134.35,135.53,133.6921,135.38,54861442.0,495.16,499.36,491.76,498.84,1258041.0,240.95,241.56,238.91,240.47,3703535.0,47.425,47.69,46.91,47.29,11722251.0,111.5,112.5,111.21,112.44,156201.0,60.6,62.51,60.43,61.84,24381399.0,341.33,343.12,336.7,340.82,2697917.0,243.9332,245.3,242.73,245.06,12741272.0,602.0,611.6455,591.0,598.64,8813129.0,292.64,299.34,289.32,298.4,11090454.0,209.36,211.13,207.68,209.95,6177339.0
2021-02-16 00:00:00-05:00,135.49,136.01,132.79,133.16,72596290.0,500.03,506.51,497.595,501.38,1626734.0,245.0,251.23,243.28,248.59,10167415.0,47.26,47.26,46.4,46.5,15362100.0,112.99,113.0,111.62,112.05,235377.0,62.0,62.87,61.7,62.46,20753013.0,343.2,344.0,338.07,341.17,2534497.0,245.03,246.13,242.92,243.71,19501800.0,602.57,614.9,598.0,613.21,7306324.0,306.4,309.14,298.18,304.79,12525685.0,210.66,211.05,207.35,207.75,6366769.0
2021-02-17 00:00:00-05:00,131.25,132.22,129.47,130.84,92298227.0,495.41,495.55,485.51,491.23,1883586.0,248.59,249.5,245.5,247.67,5450471.0,46.315,46.4,45.865,46.24,9720786.0,111.0,111.08,109.59,110.84,212364.0,61.49,62.185,61.21,61.84,16611161.0,339.04,340.3822,335.84,337.18,2120873.0,241.32,244.31,240.94,244.26,17633314.0,606.84,608.9407,591.2,596.24,6520724.0,297.63,301.5,290.56,297.21,9058347.0,205.26,208.28,205.0627,207.52,6571344.0
2021-02-18 00:00:00-05:00,129.2,129.995,127.41,129.7127,90601312.0,486.32,489.8,480.0,488.17,1585919.0,245.97,248.01,242.5701,247.05,3717839.0,46.39,47.4,45.69,46.36,13677942.0,109.71,110.51,108.845,110.24,229386.0,60.645,61.98,60.64,61.61,16174149.0,334.49,339.95,332.835,338.4,1947428.0,241.8,243.93,240.86,243.79,14063155.0,589.16,594.93,583.0,593.16,5277063.0,291.13,292.97,285.03,290.81,8405441.0,205.88,209.7,204.96,209.41,5016948.0
2021-02-19 00:00:00-05:00,130.24,130.71,128.8,129.85,79579496.0,487.16,488.65,476.1,478.75,2367321.0,248.0,249.39,245.98,246.51,4164016.0,46.54,46.61,45.58,45.67,22353476.0,110.96,111.19,109.91,110.3929,157787.0,61.91,63.26,61.85,63.01,23867529.0,338.44,338.995,331.0,333.07,3541529.0,243.75,243.86,240.18,241.03,21470050.0,600.98,607.0799,593.868,597.2,6182303.0,292.12,293.94,285.46,286.91,8158694.0,209.34,209.53,203.76,204.92,11720515.0
2021-02-22 00:00:00-05:00,128.01,129.72,125.6,126.01,93993093.0,470.48,472.1,466.66,467.39,2130588.0,244.26,244.52,240.38,240.96,4742893.0,45.29,45.68,44.82,45.43,17877748.0,109.01,109.3095,107.675,107.675,292135.0,61.88,62.7,60.66,60.71,28720212.0,330.0,344.12,328.77,340.59,3972154.0,237.42,237.93,232.4,234.6,30391961.0,590.99,605.33,573.0,574.23,7111261.0,281.42,285.0,273.29,273.82,11945415.0,203.55,210.65,203.11,208.35,7143924.0
2021-02-23 00:00:00-05:00,123.76,126.71,118.39,125.85,148286878.0,461.02,471.44,450.12,467.8,3715414.0,235.26,238.96,229.01,235.64,8254647.0,45.26,45.78,45.1,45.51,18138357.0,105.75,107.78,103.5,107.09,562158.0,60.48,61.495,59.17,61.12,25015212.0,340.65,354.28,338.41,350.11,5956892.0,230.325,234.83,228.73,233.27,27136326.0,563.01,569.55,535.58,565.65,9157155.0,259.69,267.25,252.56,265.0,19353917.0,207.4,213.91,206.55,212.14,8954752.0
2021-02-24 00:00:00-05:00,124.94,125.56,122.23,125.32,102399167.0,463.49,477.35,460.29,477.05,3233791.0,235.53,241.5,231.51,240.47,5305941.0,45.24,45.8,45.035,45.74,15530403.0,106.4234,108.6884,105.49,108.63,341683.0,60.53,63.28,60.38,63.2,21316733.0,352.87,368.79,350.57,367.14,6843284.0,230.01,235.2,229.0,234.54,21785463.0,564.91,580.27,550.24,580.0,8643051.0,266.105,268.6662,259.1001,266.05,9699987.0,212.36,220.53,211.2888,219.45,11137494.0
2021-02-25 00:00:00-05:00,124.68,126.4585,120.54,121.0,134693926.0,471.24,476.31,456.01,459.27,2904570.0,238.53,240.35,229.77,230.94,7142571.0,45.585,46.24,45.24,45.52,19082453.0,107.61,108.45,104.2,104.7,398525.0,62.405,63.54,60.13,60.39,31128661.0,364.56,367.32,352.21,354.37,4601037.0,232.08,234.5852,227.88,228.83,33992522.0,561.8167,574.99,528.65,532.3,18980205.0,262.76,266.0,251.42,253.76,12076920.0,219.29,220.445,212.58,213.81,8659168.0
2021-02-26 00:00:00-05:00,122.59,124.85,121.2,121.2,135693674.0,462.8046,467.32,456.01,459.48,2520437.0,229.39,230.5,216.34,216.36,18301722.0,45.58,45.78,44.76,44.86,16870404.0,105.6,106.8,104.18,105.32,404714.0,60.89,61.69,59.68,60.68,26188565.0,357.08,359.39,347.12,354.12,3228527.0,231.525,235.37,229.54,232.19,29878303.0,550.1,554.18,534.44,548.2,11106336.0,257.45,261.86,253.1142,259.88,9238871.0,214.05,215.21,210.74,212.4,6621381.0
2021-03-01 00:00:00-05:00,123.75,127.93,122.79,127.79,104597017.0,465.68,470.5,462.65,469.85,1981567.0,219.9,220.2,215.03,217.44,13112436.0,45.22,46.22,45.22,45.93,13682147.0,107.16,108.88,106.6433,108.84,847006.0,61.72,63.08,61.65,62.88,24090565.0,360.68,366.4459,359.18,362.61,3960327.0,235.9,237.47,233.15,236.94,20744175.0,555.0,557.0,542.1299,553.77,8133236.0,268.895,274.54,265.72,273.65,9443152.0,214.97,217.8,214.79,216.66,5904911.0
2021-03-02 00:00:00-05:00,128.41,128.72,125.01,125.1601,91481050.0,473.03,473.8016,463.46,466.95,1793080.0,218.4,218.6,213.34,213.6,9435505.0,45.9308,46.08,45.415,45.51,10853687.0,109.05,109.19,106.84,106.84,288750.0,62.8,63.14,61.11,61.23,19686738.0,362.0,366.61,359.34,362.51,3156863.0,237.01,237.3,233.45,233.87,19279808.0,556.0,556.82,535.84,536.0,6139967.0,275.96,277.5,268.91,269.2,7410248.0,216.96,217.93,214.82,215.83,4492236.0
2021-03-03 00:00:00-05:00,124.81,125.71,121.84,122.06,99851557.0,463.22,464.68,448.09,448.46,2430021.0,212.83,213.32,205.395,205.95,10582555.0,45.43,45.53,45.0,45.13,12472077.0,106.68,106.76,103.8419,103.92,361325.0,60.64,61.52,59.7,59.87,24255077.0,360.0,365.43,355.45,359.97,3318715.0,232.155,233.5799,227.28,227.55,29197735.0,537.05,538.06,511.95,512.38,8782441.0,265.02,267.6599,253.25,255.03,10032836.0,215.15,217.19,212.86,214.9,5631346.0
2021-03-04 00:00:00-05:00,121.75,123.6,118.62,120.22,160007520.0,446.45,457.53,437.63,438.57,4115339.0,206.84,209.09,201.51,205.44,11785774.0,45.135,45.47,44.15,44.62,21351144.0,103.56,104.2579,99.95,101.34,675404.0,59.83,60.235,57.905,58.34,36014941.0,360.1,361.63,344.676,349.52,4136799.0,226.735,232.49,224.26,226.9,40642140.0,512.03,519.0,483.35,494.81,13382779.0,251.76,254.8,232.27,239.03,17742768.0,215.97,217.02,208.67,211.64,8732169.0
2021-03-05 00:00:00-05:00,120.98,121.935,117.57,121.39,143229410.0,444.88,444.95,423.7101,440.83,4053563.0,210.01,212.35,203.22,210.76,10906095.0,45.4455,46.74,45.27,46.22,29438012.0,102.49,103.2,99.2,102.91,481340.0,59.26,61.175,58.51,60.73,34320284.0,354.92,361.785,346.415,360.88,4154955.0,229.5165,233.27,226.46,231.58,37372002.0,502.0,502.0,467.17,498.48,12866722.0,243.12,243.748,223.09,239.05,15737279.0,213.73,216.1,209.63,215.41,6294401.0
2021-03-08 00:00:00-05:00,120.93,121.0,116.21,116.4,141360327.0,439.76,440.99,420.78,421.04,3467795.0,213.62,214.9,207.57,207.72,9076668.0,46.24,48.4,46.2,47.52,30544506.0,102.81,103.44,100.2105,100.25,486223.0,60.4677,61.695,59.72,59.84,24959821.0,362.4,382.46,361.79,371.52,6667350.0,231.37,233.365,227.13,227.42,31225291.0,498.0,498.85,462.66,463.73,12805224.0,239.0,241.33,225.65,226.09,12386281.0,216.98,226.13,215.81,220.21,11433999.0
2021-03-09 00:00:00-05:00,119.03,122.06,118.79,121.08,113086734.0,437.84,442.75,436.0,439.18,3304143.0,212.18,215.79,211.17,211.41,8764809.0,47.8236,48.37,47.72,47.9,18458685.0,102.82,104.75,102.55,104.08,442854.0,61.18,63.165,60.84,62.67,28393282.0,375.0,387.32,372.7229,376.14,4755338.0,232.88,235.3839,231.67,233.68,26775805.0,485.21,504.67,482.37,500.76,11853130.0,240.98,244.44,236.04,241.77,10269713.0,222.06,225.0,220.19,220.2,8032893.0
2021-03-10 00:00:00-05:00,121.69,122.17,119.45,119.97,104275213.0,445.7277,448.46,436.82,437.35,2497452.0,214.72,216.15,211.77,211.96,6745162.0,48.47,48.79,48.19,48.26,17227230.0,105.4,105.4183,103.55,103.64,360119.0,63.22,64.12,62.13,62.23,24300268.0,376.6,384.0,373.0,381.75,4286091.0,237.0,237.0,232.04,232.39,27118932.0,513.62,519.2,498.3,498.73,8956604.0,249.31,249.96,241.27,242.07,8704524.0,220.72,224.185,219.4,223.17,7250456.0
2021-03-11 00:00:00-05:00,122.54,123.21,121.26,121.95,93149616.0,448.1361,454.07,447.305,451.05,2466354.0,215.0,218.17,214.3537,215.95,6041221.0,48.51,49.08,48.225,48.81,17965973.0,105.39,106.79,105.2119,106.255,399098.0,62.94,64.09,62.39,63.32,25616010.0,385.5,389.5,382.6,384.38,3381945.0,234.96,239.17,234.31,237.26,23723386.0,518.0,521.85,509.38,519.78,6738365.0,247.12,254.92,246.53,253.82,8312393.0,224.53,228.2298,223.81,226.15,7726677.0
2021-03-12 00:00:00-05:00,120.4,121.17,119.16,121.05,82228604.0,443.45,445.89,438.6,444.3,1923978.0,213.45,213.85,209.3,212.1,5342644.0,48.81,48.99,48.47,48.82,12039378.0,104.95,105.48,104.2027,105.44,325386.0,62.65,63.3,62.24,62.89,17930133.0,381.14,383.9332,379.235,382.91,2250269.0,234.01,235.82,233.23,235.8,19053720.0,505.93,515.55,503.6,514.24,5334566.0,249.49,251.548,244.3026,250.35,6600366.0,225.28,226.54,223.4201,224.35,4743776.0
2021-03-15 00:00:00-04:00,121.41,124.0,120.42,124.0,79200260.0,444.4,447.79,437.77,447.59,2080132.0,211.85,212.94,209.5,212.8,5319197.0,48.9,49.44,48.9,49.41,12877689.0,105.58,106.77,105.241,106.71,511622.0,63.61,63.875,62.48,63.8,16430433.0,383.31,387.86,378.64,381.76,3052473.0,234.96,235.185,231.81,234.81,21493073.0,514.59,528.27,510.685,528.12,4892462.0,251.4182,252.0,246.79,250.06,5809006.0,224.23,227.085,221.7407,223.26,4987196.0
2021-03-16 00:00:00-04:00,125.7,127.22,124.715,125.57,107714542.0,452.01,457.41,449.6701,450.46,2222214.0,214.84,216.69,213.475,214.48,4926400.0,49.19,49.74,49.19,49.67,13363218.0,107.45,108.43,106.72,107.36,487264.0,64.15,65.7302,64.08,64.79,26955179.0,382.7,385.28,378.685,382.37,2793849.0,236.28,240.055,235.94,237.69,23711872.0,534.26,540.5,524.67,531.38,6307506.0,253.42,254.78,247.55,249.41,6809689.0,223.71,225.58,222.295,224.65,5115778.0
2021-03-17 00:00:00-04:00,124.05,125.8599,122.336,124.8,85394195.0,445.44,453.94,441.02,451.11,1881802.0,213.52,214.81,210.86,213.17,5323224.0,49.61,49.61,48.89,49.45,14548313.0,106.26,107.94,105.48,107.29,364102.0,64.2235,66.29,63.71,65.78,26367233.0,381.85,385.1,375.87,378.68,2532874.0,236.15,238.55,233.23,237.19,21121248.0,521.59,538.13,519.58,533.98,5573622.0,245.84,254.4611,242.9,251.595,4805833.0,225.05,226.24,221.76,223.0,4903523.0
2021-03-18 00:00:00-04:00,122.88,123.18,120.32,120.55,110362637.0,443.16,446.86,438.5,439.18,2575703.0,210.7,211.38,208.4,209.53,4973098.0,48.52,49.57,48.515,48.81,14285147.0,105.72,105.85,103.88,103.95,354097.0,65.63,65.7,63.65,63.72,24649779.0,375.03,375.475,365.04,367.19,6340727.0,232.56,234.19,230.33,230.72,29621509.0,525.46,527.36,508.6817,508.79,6712135.0,246.46,247.27,237.8,238.35,8497679.0,221.43,222.52,219.58,220.66,6087595.0
2021-03-19 00:00:00-04:00,119.9,121.43,119.675,119.87,114176811.0,439.18,444.5,438.14,441.5,2602331.0,209.81,212.75,209.07,212.16,5887098.0,48.71,49.22,48.32,48.96,21004068.0,103.9,104.46,102.93,103.65,319050.0,63.18,64.99,62.92,63.73,32700052.0,364.8,366.28,350.1401,355.3,9361473.0,231.02,232.474,229.3496,229.91,28164302.0,510.0,516.86,504.5,513.83,5763699.0,239.63,243.15,237.13,241.09,8047084.0,219.12,220.1689,206.88,206.88,24446550.0
2021-03-22 00:00:00-04:00,120.33,123.87,120.26,123.37,92770909.0,444.86,457.82,444.86,452.42,2197842.0,211.48,216.98,211.365,215.17,4254795.0,48.94,50.38,48.94,50.32,22398939.0,104.29,106.1,104.27,105.6,358569.0,64.82,66.38,64.56,65.66,27189513.0,355.94,361.65,354.0,358.41,3044323.0,230.27,236.9,230.14,236.04,22043621.0,516.51,535.78,516.27,527.45,6305923.0,242.03,246.95,240.85,244.41,4463592.0,206.55,212.29,206.23,207.99,10040610.0
2021-03-23 00:00:00-04:00,123.33,124.24,122.14,122.54,84866804.0,457.35,466.88,456.41,460.5,4267134.0,214.7,217.43,214.33,214.97,4087354.0,49.99,50.68,49.9,50.01,22689743.0,105.8,106.23,104.465,104.71,419042.0,66.11,66.05,63.17,63.48,25819109.0,357.73,359.3,353.5106,355.33,3165405.0,237.59,241.05,237.07,237.5,26274460.0,531.11,533.78,520.85,522.75,5053945.0,245.55,246.84,242.25,243.77,4036619.0,209.05,209.96,207.5,208.29,6687178.0
2021-03-24 00:00:00-04:00,122.82,122.9,120.065,120.07,78976998.0,465.365,465.61,448.34,451.62,4709293.0,215.325,215.28,209.42,209.53,3947846.0,49.95,50.4454,49.62,49.65,18014652.0,105.37,105.5376,103.2,103.2,221175.0,66.58,67.44,61.99,62.01,68489562.0,357.3,364.99,356.0,359.67,3065378.0,237.79,238.0,235.32,235.46,21780920.0,526.84,526.365,505.47,505.72,5516195.0,244.83,244.97,233.76,234.23,5287183.0,209.32,211.14,207.93,208.024,7057543.0
2021-03-25 00:00:00-04:00,119.54,121.66,119.0,120.6,89046223.0,446.77,456.87,445.41,451.23,2901325.0,206.17,208.17,204.37,205.4,7370822.0,50.575,51.4,50.285,50.52,25308143.0,102.5,103.5,101.72,103.17,271064.0,61.655,62.44,60.975,62.01,30050929.0,358.01,359.47,354.15,358.43,2328464.0,235.3,236.94,231.57,232.33,28855176.0,499.99,508.59,490.88,501.19,6827522.0,232.63,235.34,227.52,234.31,7934823.0,208.03,208.82,205.78,208.04,5351468.0
2021-03-26 00:00:00-04:00,120.35,121.48,118.92,121.21,79352046.0,450.25,469.77,449.05,469.09,3047797.0,205.64,209.41,204.77,209.09,5090857.0,50.5996,52.64,50.56,52.58,26700944.0,103.11,105.73,103.11,105.67,167315.0,61.8,64.97,61.77,64.88,28434194.0,359.93,366.61,357.26,366.08,2093050.0,231.83,236.71,231.55,236.49,18726406.0,502.0,514.25,494.94,513.83,7608196.0,233.67,241.31,232.3,241.19,6529715.0,208.25,213.7,207.7,213.4,5573014.0
2021-03-29 00:00:00-04:00,121.65,122.58,120.7299,121.38,70437310.0,469.45,472.0,462.5,469.16,2759062.0,209.1,211.652,205.99,210.81,4398633.0,52.4008,52.9399,52.28,52.55,19210994.0,105.5,105.65,104.26,104.72,191425.0,64.07,65.125,63.61,64.51,21637456.0,364.24,365.35,358.61,362.4,2862590.0,236.81,236.8,231.88,235.28,18924988.0,512.11,522.5,508.0,518.07,5981935.0,241.4,243.2,233.61,235.82,6629195.0,213.18,215.29,211.12,214.385,5044774.0
2021-03-30 00:00:00-04:00,120.11,120.4031,118.86,119.98,77064981.0,462.58,469.0925,461.5,465.46,2057792.0,208.77,211.29,207.355,210.0,4036686.0,52.11,52.29,51.175,51.805,18614191.0,104.11,104.36,103.2655,104.19,229505.0,63.77,64.0,63.15,63.79,17070176.0,360.78,364.57,357.1,358.32,2186417.0,233.44,233.85,231.1,232.26,20401330.0,513.17,519.01,508.2,514.87,4356865.0,236.88,238.36,232.6301,236.62,5234950.0,213.83,214.15,211.44,212.04,4342057.0
2021-03-31 00:00:00-04:00,121.65,123.52,121.15,122.0928,93674763.0,469.7,482.41,468.7,475.79,2372947.0,210.22,213.6699,210.11,212.03,5543834.0,51.83,52.05,51.545,51.675,14460019.0,104.9,106.6,104.9,105.93,248440.0,64.01,64.4899,63.58,64.05,24694544.0,359.36,361.5,355.78,356.41,3269504.0,232.91,239.1,232.39,236.01,32271804.0,520.62,538.82,519.3,534.12,6681172.0,238.07,245.23,237.27,242.9,6145194.0,212.55,214.11,211.545,212.25,6667482.0
2021-04-01 00:00:00-04:00,123.65,124.18,122.49,123.0,65453729.0,482.71,487.04,480.71,483.54,2337364.0,213.6,218.93,213.37,218.74,7036305.0,51.75,52.07,51.35,51.98,15381216.0,107.24,108.1695,107.2,108.12,391471.0,64.725,64.89,63.575,64.56,24620069.0,357.04,363.4,355.24,363.37,3356164.0,238.47,242.64,238.0501,242.39,26232084.0,542.56,554.8,540.45,552.73,6941760.0,248.04,252.6492,246.04,247.55,6078718.0,213.73,217.74,212.3,216.89,5450623.0
2021-04-05 00:00:00-04:00,123.87,126.1601,123.07,125.9001,79312943.0,481.35,495.51,480.5,491.83,2276774.0,219.61,221.84,218.93,220.2,4158694.0,51.5,52.92,51.628,52.41,15102398.0,108.95,110.24,108.65,110.05,273776.0,64.87,66.74,64.7,66.53,19861285.0,366.8,370.52,364.34,368.28,1890333.0,242.77,249.96,242.7,249.07,32443402.0,554.7,560.5585,549.32,559.4,5405865.0,250.97,251.76,245.7,251.02,4675572.0,218.6,220.51,217.3088,219.11,4944025.0
2021-04-06 00:00:00-04:00,126.5,127.13,125.65,126.23,70316590.0,492.32,495.59,487.57,491.34,1578154.0,219.82,221.55,218.25,221.06,4471848.0,51.98,52.22,51.78,52.02,11209314.0,109.87,110.5,109.36,109.8599,260340.0,66.05,66.575,65.29,65.57,17369670.0,364.79,370.75,362.5,369.57,2366695.0,247.61,249.4,246.88,247.87,18765691.0,559.61,562.165,550.9449,554.34,4076188.0,251.91,255.0,249.5,253.16,4869969.0,218.08,219.4,215.34,218.695,4458610.0
2021-04-07 00:00:00-04:00,125.83,127.92,125.14,127.91,75522014.0,492.98,494.85,487.89,493.4,1266944.0,221.96,222.68,219.39,220.79,3681367.0,52.02,52.14,51.58,51.76,13336475.0,109.79,110.4278,109.3657,110.19,161916.0,65.67,66.57,65.36,66.24,15307231.0,367.57,373.96,369.0,371.12,2248984.0,247.81,250.93,247.19,249.89,19377829.0,555.5,569.7399,548.46,565.74,5515186.0,253.41,259.22,251.07,255.6,6533048.0,218.61,221.04,218.64,219.27,4353917.0
2021-04-08 00:00:00-04:00,128.95,130.39,128.52,130.37,80194739.0,500.16,504.6,498.1401,499.86,1716961.0,222.98,225.71,222.45,224.45,5169504.0,51.94,52.0,51.45,51.91,9939183.0,111.28,111.9,111.04,111.9,225697.0,66.97,67.29,66.36,67.05,14928613.0,373.0,379.31,372.75,377.88,2937276.0,252.76,254.139,252.0,253.26,19762070.0,570.11,578.86,569.9577,572.91,5499077.0,260.46,265.0,258.17,264.65,7953413.0,219.98,222.82,218.11,220.79,7474271.0
2021-04-09 00:00:00-04:00,129.8,133.04,129.47,133.0,94171787.0,498.37,504.44,492.6,504.15,1577839.0,223.93,231.31,223.63,231.29,6620683.0,51.8297,52.15,51.675,52.1,10008455.0,111.56,112.88,111.25,112.87,201831.0,66.9,68.4,66.63,68.26,21282734.0,376.08,380.35,374.44,379.93,2071995.0,252.82,255.99,252.44,255.83,19927737.0,568.56,576.32,567.0,576.0,4006318.0,263.35,266.94,261.38,266.78,5679715.0,221.14,222.6,219.51,222.53,4361953.0
2021-04-12 00:00:00-04:00,132.52,132.85,130.63,131.27,76736165.0,499.29,506.94,498.44,506.05,1357831.0,229.79,229.85,227.15,228.7,4815029.0,52.07,52.16,51.47,51.56,12405916.0,112.55,112.81,111.81,112.47,342246.0,68.18,68.49,64.71,65.41,45331351.0,377.97,380.94,376.18,379.65,2068959.0,254.99,257.67,254.62,255.92,20487699.0,571.59,614.1,565.57,608.29,20806497.0,265.79,270.33,262.59,269.03,5869954.0,220.24,221.91,219.22,221.55,4440098.0
2021-04-13 00:00:00-04:00,132.44,134.66,131.93,134.41,81422552.0,506.85,517.2645,506.78,514.85,1694671.0,229.0,233.49,228.5,232.0,4527887.0,51.64,51.88,51.34,51.67,10279343.0,113.0,113.75,112.78,113.64,287684.0,65.67,65.6346,64.21,65.23,22515308.0,379.06,380.1,376.8001,378.15,2175358.0,257.2,259.19,256.83,258.49,18956733.0,609.26,628.0,605.03,627.27,15722761.0,271.04,276.87,271.0,275.44,6331116.0,220.85,221.615,220.22,220.96,3764812.0
